"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,12,"NK","Spirit Air Lines","ACY","Atlantic City, NJ: Atlantic City International",293.00,45.00,6.84,0.94,18.61,0.99,17.61,2.00,2.00,2905.00,476.00,124.00,771.00,25.00,1509.00,
2019,12,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",736.00,107.00,26.34,2.83,46.76,1.15,29.92,3.00,0.00,6033.00,1749.00,258.00,2356.00,30.00,1640.00,
2019,12,"NK","Spirit Air Lines","AUS","Austin, TX: Austin - Bergstrom International",269.00,35.00,14.71,0.94,11.78,0.15,7.42,0.00,0.00,2798.00,1165.00,178.00,767.00,3.00,685.00,
2019,12,"NK","Spirit Air Lines","AVL","Asheville, NC: Asheville Regional",31.00,7.00,3.14,1.00,1.62,0.00,1.24,0.00,0.00,231.00,112.00,27.00,47.00,0.00,45.00,
2019,12,"NK","Spirit Air Lines","BDL","Hartford, CT: Bradley International",167.00,27.00,5.52,0.73,13.59,0.63,6.53,4.00,0.00,1567.00,400.00,129.00,434.00,25.00,579.00,
2019,12,"NK","Spirit Air Lines","BNA","Nashville, TN: Nashville International",186.00,19.00,4.81,0.00,5.55,0.00,8.63,0.00,0.00,1082.00,215.00,0.00,235.00,0.00,632.00,
2019,12,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",403.00,115.00,14.80,0.00,80.59,1.00,18.61,7.00,0.00,7794.00,1030.00,0.00,5399.00,92.00,1273.00,
2019,12,"NK","Spirit Air Lines","BQN","Aguadilla, PR: Rafael Hernandez",45.00,10.00,3.17,0.00,4.23,0.00,2.60,0.00,0.00,375.00,131.00,0.00,145.00,0.00,99.00,
2019,12,"NK","Spirit Air Lines","BUR","Burbank, CA: Bob Hope",33.00,3.00,0.15,0.00,1.40,0.00,1.45,0.00,0.00,97.00,3.00,0.00,54.00,0.00,40.00,
2019,12,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",768.00,157.00,39.69,2.34,67.45,3.05,44.48,5.00,0.00,9063.00,2594.00,299.00,3024.00,96.00,3050.00,
2019,12,"NK","Spirit Air Lines","CAK","Akron, OH: Akron-Canton Regional",50.00,5.00,1.95,0.00,1.77,0.00,1.28,1.00,1.00,311.00,93.00,0.00,91.00,0.00,127.00,
2019,12,"NK","Spirit Air Lines","CLE","Cleveland, OH: Cleveland-Hopkins International",231.00,32.00,10.25,1.00,10.98,0.25,9.52,2.00,0.00,1825.00,555.00,124.00,650.00,20.00,476.00,
2019,12,"NK","Spirit Air Lines","CLT","Charlotte, NC: Charlotte Douglas International",124.00,32.00,5.38,0.66,17.10,0.00,8.85,0.00,0.00,1738.00,298.00,69.00,844.00,0.00,527.00,
2019,12,"NK","Spirit Air Lines","CMH","Columbus, OH: John Glenn Columbus International",137.00,21.00,4.26,0.00,10.35,0.00,6.39,0.00,0.00,958.00,321.00,0.00,362.00,0.00,275.00,
2019,12,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",320.00,69.00,16.91,0.85,35.53,0.00,15.71,2.00,0.00,4773.00,1633.00,153.00,1833.00,0.00,1154.00,
2019,12,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",588.00,96.00,17.27,2.61,59.82,1.00,15.30,1.00,0.00,4938.00,729.00,220.00,2913.00,30.00,1046.00,
2019,12,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",920.00,143.00,37.86,2.15,53.59,2.84,46.56,6.00,2.00,9895.00,2350.00,187.00,3411.00,83.00,3864.00,
2019,12,"NK","Spirit Air Lines","EWR","Newark, NJ: Newark Liberty International",414.00,121.00,10.60,5.84,86.08,0.35,18.13,4.00,1.00,8764.00,788.00,1376.00,5165.00,7.00,1428.00,
2019,12,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1920.00,426.00,99.91,7.88,220.24,3.04,94.93,16.00,2.00,28362.00,5884.00,509.00,13648.00,61.00,8260.00,
2019,12,"NK","Spirit Air Lines","GSO","Greensboro/High Point, NC: Piedmont Triad International",31.00,5.00,1.82,0.00,2.18,0.00,1.00,0.00,0.00,188.00,42.00,0.00,124.00,0.00,22.00,
2019,12,"NK","Spirit Air Lines","IAG","Niagara Falls, NY: Niagara Falls International",22.00,5.00,0.00,0.00,3.22,0.00,1.78,0.00,1.00,180.00,0.00,0.00,82.00,0.00,98.00,
2019,12,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",515.00,63.00,23.92,0.00,27.45,1.30,10.34,1.00,3.00,4891.00,2004.00,0.00,1519.00,65.00,1303.00,
2019,12,"NK","Spirit Air Lines","IND","Indianapolis, IN: Indianapolis International",124.00,21.00,7.42,0.26,10.21,0.00,3.11,0.00,0.00,1733.00,613.00,31.00,527.00,0.00,562.00,
2019,12,"NK","Spirit Air Lines","JAX","Jacksonville, FL: Jacksonville International",54.00,9.00,3.38,0.00,2.09,0.00,3.52,0.00,0.00,704.00,320.00,0.00,86.00,0.00,298.00,
2019,12,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1444.00,208.00,55.75,11.54,100.28,0.00,40.43,5.00,2.00,16965.00,4441.00,1165.00,7466.00,0.00,3893.00,
2019,12,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",595.00,93.00,33.05,0.43,42.19,0.24,17.09,1.00,3.00,6025.00,2487.00,28.00,1712.00,24.00,1774.00,
2019,12,"NK","Spirit Air Lines","LBE","Latrobe, PA: Arnold Palmer Regional",81.00,13.00,4.10,1.00,2.40,0.00,5.50,0.00,0.00,1326.00,208.00,561.00,175.00,0.00,382.00,
2019,12,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",341.00,81.00,12.48,3.16,55.46,0.10,9.81,4.00,4.00,6623.00,1078.00,751.00,3641.00,5.00,1148.00,
2019,12,"NK","Spirit Air Lines","MCI","Kansas City, MO: Kansas City International",111.00,9.00,1.89,0.00,2.26,0.00,4.85,0.00,0.00,772.00,148.00,0.00,62.00,0.00,562.00,
2019,12,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",1543.00,319.00,76.58,7.17,169.73,2.52,63.00,12.00,1.00,20688.00,4970.00,592.00,9177.00,90.00,5859.00,
2019,12,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",322.00,56.00,8.26,1.00,26.82,0.00,19.92,2.00,0.00,4180.00,438.00,199.00,1317.00,0.00,2226.00,
2019,12,"NK","Spirit Air Lines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",527.00,86.00,21.27,2.01,27.82,0.31,34.59,2.00,0.00,5717.00,1102.00,151.00,1973.00,24.00,2467.00,
2019,12,"NK","Spirit Air Lines","MYR","Myrtle Beach, SC: Myrtle Beach International",152.00,31.00,9.75,0.58,14.99,0.25,5.43,0.00,1.00,2553.00,645.00,19.00,1411.00,16.00,462.00,
2019,12,"NK","Spirit Air Lines","OAK","Oakland, CA: Metropolitan Oakland International",120.00,18.00,6.55,0.00,6.48,0.00,4.97,0.00,0.00,1307.00,426.00,0.00,424.00,0.00,457.00,
2019,12,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",732.00,123.00,26.44,1.26,66.32,0.67,28.31,3.00,2.00,7417.00,1230.00,116.00,3330.00,14.00,2727.00,
2019,12,"NK","Spirit Air Lines","PBG","Plattsburgh, NY: Plattsburgh International",22.00,4.00,1.75,0.00,2.25,0.00,0.00,0.00,0.00,136.00,61.00,0.00,75.00,0.00,0.00,
2019,12,"NK","Spirit Air Lines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",73.00,15.00,4.08,1.69,6.60,0.00,2.63,1.00,0.00,844.00,148.00,221.00,222.00,0.00,253.00,
2019,12,"NK","Spirit Air Lines","PDX","Portland, OR: Portland International",54.00,11.00,3.93,0.00,5.07,0.00,2.00,0.00,0.00,877.00,497.00,0.00,350.00,0.00,30.00,
2019,12,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",336.00,79.00,12.15,1.63,47.88,1.00,16.35,1.00,0.00,4937.00,677.00,247.00,3227.00,17.00,769.00,
2019,12,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",124.00,14.00,3.19,0.26,7.97,0.00,2.59,0.00,0.00,776.00,116.00,15.00,418.00,0.00,227.00,
2019,12,"NK","Spirit Air Lines","PIT","Pittsburgh, PA: Pittsburgh International",197.00,32.00,8.38,0.09,14.21,0.00,9.32,1.00,0.00,2717.00,566.00,20.00,1088.00,0.00,1043.00,
2019,12,"WN","Southwest Airlines Co.","MEM","Memphis, TN: Memphis International",384.00,74.00,27.07,0.81,9.96,0.00,36.16,1.00,1.00,3349.00,1056.00,45.00,350.00,0.00,1898.00,
2019,12,"WN","Southwest Airlines Co.","MHT","Manchester, NH: Manchester-Boston Regional",299.00,75.00,43.33,1.33,9.45,0.96,19.92,2.00,1.00,2718.00,1288.00,70.00,306.00,26.00,1028.00,
2019,12,"WN","Southwest Airlines Co.","MKE","Milwaukee, WI: General Mitchell International",1019.00,209.00,69.39,0.29,24.62,0.00,114.69,4.00,0.00,11747.00,3575.00,28.00,1058.00,0.00,7086.00,
2019,12,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",551.00,132.00,58.17,0.15,16.95,0.00,56.73,7.00,0.00,6089.00,2283.00,17.00,962.00,0.00,2827.00,
2019,12,"WN","Southwest Airlines Co.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",1739.00,384.00,142.21,1.49,60.35,1.89,178.05,5.00,2.00,16534.00,6091.00,83.00,2122.00,47.00,8191.00,
2019,12,"WN","Southwest Airlines Co.","OAK","Oakland, CA: Metropolitan Oakland International",3601.00,883.00,280.47,3.47,230.51,1.25,367.29,43.00,1.00,41853.00,13919.00,172.00,8516.00,113.00,19133.00,
2019,12,"WN","Southwest Airlines Co.","OGG","Kahului, HI: Kahului Airport",217.00,21.00,10.13,0.00,0.60,0.00,10.26,1.00,0.00,1072.00,544.00,0.00,25.00,0.00,503.00,
2019,12,"WN","Southwest Airlines Co.","OKC","Oklahoma City, OK: Will Rogers World",600.00,139.00,57.20,0.00,13.08,0.00,68.72,3.00,2.00,5450.00,2132.00,0.00,378.00,0.00,2940.00,
2019,12,"WN","Southwest Airlines Co.","OMA","Omaha, NE: Eppley Airfield",573.00,127.00,47.44,0.04,12.74,0.00,66.78,3.00,0.00,5999.00,2240.00,4.00,347.00,0.00,3408.00,
2019,12,"WN","Southwest Airlines Co.","ONT","Ontario, CA: Ontario International",1092.00,272.00,117.47,1.00,17.24,1.48,134.80,5.00,0.00,12780.00,5084.00,17.00,633.00,50.00,6996.00,
2019,12,"WN","Southwest Airlines Co.","ORF","Norfolk, VA: Norfolk International",238.00,48.00,25.02,0.00,1.74,0.00,21.24,1.00,1.00,2145.00,926.00,0.00,82.00,0.00,1137.00,
2019,12,"WN","Southwest Airlines Co.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",237.00,69.00,24.50,0.00,16.13,0.00,28.38,1.00,0.00,3429.00,1343.00,0.00,466.00,0.00,1620.00,
2019,12,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",1077.00,247.00,93.98,0.89,23.75,0.06,128.32,3.00,1.00,11754.00,4531.00,16.00,817.00,3.00,6387.00,
2019,12,"WN","Southwest Airlines Co.","PHL","Philadelphia, PA: Philadelphia International",741.00,210.00,82.54,4.89,57.28,1.00,64.30,8.00,1.00,10789.00,4053.00,417.00,3370.00,20.00,2929.00,
2019,12,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5017.00,1148.00,364.08,4.93,230.63,3.49,544.87,43.00,3.00,53049.00,16484.00,452.00,7384.00,93.00,28636.00,
2019,12,"WN","Southwest Airlines Co.","PIT","Pittsburgh, PA: Pittsburgh International",872.00,167.00,68.83,0.25,17.50,0.00,80.42,3.00,0.00,7799.00,3432.00,13.00,539.00,0.00,3815.00,
2019,12,"WN","Southwest Airlines Co.","PNS","Pensacola, FL: Pensacola International",95.00,10.00,4.01,0.00,0.21,0.00,5.78,0.00,0.00,431.00,251.00,0.00,4.00,0.00,176.00,
2019,12,"WN","Southwest Airlines Co.","PVD","Providence, RI: Theodore Francis Green State",552.00,142.00,54.99,1.96,12.54,0.43,72.08,11.00,0.00,6471.00,2482.00,84.00,351.00,10.00,3544.00,
2019,12,"WN","Southwest Airlines Co.","PWM","Portland, ME: Portland International Jetport",114.00,30.00,12.49,0.00,2.40,0.00,15.12,2.00,0.00,1221.00,463.00,0.00,58.00,0.00,700.00,
2019,12,"WN","Southwest Airlines Co.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",1011.00,215.00,85.71,0.73,25.14,0.00,103.42,3.00,0.00,9957.00,3807.00,24.00,817.00,0.00,5309.00,
2019,12,"WN","Southwest Airlines Co.","RIC","Richmond, VA: Richmond International",103.00,24.00,13.74,0.00,1.18,0.00,9.07,0.00,0.00,1069.00,636.00,0.00,25.00,0.00,408.00,
2019,12,"WN","Southwest Airlines Co.","RNO","Reno, NV: Reno/Tahoe International",660.00,164.00,65.56,0.99,10.58,0.00,86.87,2.00,3.00,6792.00,2355.00,64.00,387.00,0.00,3986.00,
2019,12,"WN","Southwest Airlines Co.","ROC","Rochester, NY: Greater Rochester International",150.00,28.00,15.06,0.00,1.41,0.00,11.53,0.00,1.00,1538.00,1019.00,0.00,62.00,0.00,457.00,
2019,12,"WN","Southwest Airlines Co.","RSW","Fort Myers, FL: Southwest Florida International",685.00,144.00,68.12,0.27,25.12,0.00,50.49,3.00,1.00,7645.00,4071.00,44.00,816.00,0.00,2714.00,
2019,12,"WN","Southwest Airlines Co.","SAN","San Diego, CA: San Diego International",3384.00,766.00,274.73,4.16,127.15,6.14,353.82,56.00,3.00,35352.00,12340.00,368.00,4104.00,159.00,18381.00,
2019,12,"WN","Southwest Airlines Co.","SAT","San Antonio, TX: San Antonio International",1369.00,279.00,115.24,2.14,23.12,1.00,137.51,4.00,2.00,12888.00,5023.00,137.00,741.00,35.00,6952.00,
2019,12,"WN","Southwest Airlines Co.","SDF","Louisville, KY: Louisville Muhammad Ali International",422.00,92.00,32.89,0.00,9.01,0.00,50.11,5.00,1.00,3985.00,1511.00,0.00,267.00,0.00,2207.00,
2019,12,"WN","Southwest Airlines Co.","SEA","Seattle, WA: Seattle/Tacoma International",932.00,281.00,119.05,0.97,60.45,0.00,100.53,2.00,0.00,11801.00,4779.00,62.00,2141.00,0.00,4819.00,
2019,12,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1194.00,435.00,88.10,7.49,193.05,0.00,146.36,76.00,1.00,33218.00,6585.00,1039.00,15283.00,0.00,10311.00,
2019,12,"WN","Southwest Airlines Co.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",3029.00,589.00,170.38,1.09,80.34,0.78,336.41,29.00,1.00,27493.00,8306.00,61.00,2511.00,18.00,16597.00,
2019,12,"WN","Southwest Airlines Co.","SJU","San Juan, PR: Luis Munoz Marin International",374.00,89.00,46.24,0.74,9.19,0.00,32.83,0.00,1.00,4563.00,2073.00,61.00,392.00,0.00,2037.00,
2019,12,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",748.00,256.00,109.05,1.65,23.88,1.02,120.41,3.00,5.00,12475.00,4677.00,36.00,960.00,46.00,6756.00,
2019,12,"WN","Southwest Airlines Co.","SMF","Sacramento, CA: Sacramento International",2490.00,571.00,170.53,3.07,75.92,0.93,320.55,27.00,0.00,26317.00,7776.00,155.00,2753.00,14.00,15619.00,
2019,12,"WN","Southwest Airlines Co.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",1159.00,254.00,100.53,0.00,22.58,0.00,130.89,14.00,6.00,9837.00,4139.00,0.00,737.00,0.00,4961.00,
2019,12,"WN","Southwest Airlines Co.","STL","St. Louis, MO: St Louis Lambert International",3304.00,583.00,205.43,4.68,82.36,1.40,289.12,52.00,11.00,28292.00,9972.00,371.00,2987.00,52.00,14910.00,
2019,12,"WN","Southwest Airlines Co.","TPA","Tampa, FL: Tampa International",2572.00,523.00,204.62,3.37,91.30,1.58,222.13,16.00,6.00,26479.00,9862.00,305.00,3550.00,391.00,12371.00,
2019,12,"WN","Southwest Airlines Co.","TUL","Tulsa, OK: Tulsa International",385.00,77.00,29.68,2.00,6.40,0.00,38.92,1.00,1.00,3391.00,1299.00,82.00,331.00,0.00,1679.00,
2019,12,"WN","Southwest Airlines Co.","TUS","Tucson, AZ: Tucson International",383.00,104.00,40.66,0.00,9.62,0.00,53.72,1.00,0.00,4746.00,1491.00,0.00,331.00,0.00,2924.00,
2019,12,"YV","Mesa Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",146.00,32.00,9.74,0.00,4.71,0.00,17.55,4.00,0.00,2675.00,1309.00,0.00,120.00,0.00,1246.00,
2019,12,"YV","Mesa Airlines Inc.","ALB","Albany, NY: Albany International",12.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,76.00,28.00,0.00,18.00,0.00,30.00,
2019,12,"YV","Mesa Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",157.00,55.00,15.86,2.23,6.31,0.00,30.60,9.00,0.00,7406.00,1425.00,122.00,270.00,0.00,5589.00,
2019,12,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",154.00,28.00,14.00,2.00,4.00,0.00,8.00,0.00,0.00,2849.00,1862.00,98.00,166.00,0.00,723.00,
2019,12,"YV","Mesa Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",135.00,28.00,12.00,0.00,8.00,0.00,8.00,0.00,0.00,1755.00,986.00,0.00,199.00,0.00,570.00,
2019,12,"YV","Mesa Airlines Inc.","AVL","Asheville, NC: Asheville Regional",45.00,19.00,2.69,0.10,2.30,0.00,13.91,0.00,1.00,1880.00,360.00,5.00,72.00,0.00,1443.00,
2019,12,"YV","Mesa Airlines Inc.","BDL","Hartford, CT: Bradley International",105.00,21.00,12.00,0.00,3.00,0.00,6.00,2.00,0.00,1577.00,630.00,0.00,94.00,0.00,853.00,
2019,12,"YV","Mesa Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",103.00,46.00,18.66,1.29,2.08,0.15,23.82,1.00,0.00,5152.00,2175.00,99.00,70.00,23.00,2785.00,
2019,12,"YV","Mesa Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",149.00,40.00,17.27,1.00,3.68,0.00,18.05,3.00,0.00,2864.00,900.00,122.00,233.00,0.00,1609.00,
2019,12,"YV","Mesa Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",45.00,13.00,5.28,0.00,0.30,0.00,7.42,4.00,0.00,1053.00,465.00,0.00,25.00,0.00,563.00,
2019,12,"YV","Mesa Airlines Inc.","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",57.00,22.00,6.23,0.01,0.61,0.00,15.15,0.00,0.00,2079.00,437.00,2.00,61.00,0.00,1579.00,
2019,12,"YV","Mesa Airlines Inc.","BNA","Nashville, TN: Nashville International",111.00,21.00,9.00,1.00,2.00,0.00,9.00,0.00,0.00,1219.00,420.00,91.00,57.00,0.00,651.00,
2019,12,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",15.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,87.00,0.00,0.00,0.00,0.00,
2019,12,"YV","Mesa Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",41.00,5.00,3.00,0.00,0.00,0.00,2.00,2.00,0.00,172.00,79.00,0.00,0.00,0.00,93.00,
2019,12,"YV","Mesa Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",54.00,5.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,434.00,59.00,375.00,0.00,0.00,0.00,
2019,12,"YV","Mesa Airlines Inc.","BTV","Burlington, VT: Burlington International",58.00,10.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,544.00,329.00,0.00,0.00,0.00,215.00,
2019,12,"YV","Mesa Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",35.00,7.00,3.00,0.00,3.00,0.00,1.00,0.00,0.00,637.00,550.00,0.00,56.00,0.00,31.00,
2019,12,"YV","Mesa Airlines Inc.","BUR","Burbank, CA: Bob Hope",125.00,51.00,16.76,0.89,10.28,0.03,23.04,3.00,0.00,3267.00,1134.00,55.00,455.00,1.00,1622.00,
2019,12,"YV","Mesa Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",13.00,3.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,73.00,27.00,16.00,30.00,0.00,0.00,
2019,12,"YV","Mesa Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",31.00,9.00,7.00,1.00,0.00,0.00,1.00,0.00,0.00,1236.00,473.00,746.00,0.00,0.00,17.00,
2019,12,"YV","Mesa Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",48.00,11.00,5.45,0.00,0.94,0.00,4.61,2.00,0.00,922.00,562.00,0.00,24.00,0.00,336.00,
2019,12,"YV","Mesa Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",128.00,34.00,21.05,1.00,1.27,0.00,10.68,0.00,0.00,2582.00,1837.00,71.00,48.00,0.00,626.00,
2019,12,"YV","Mesa Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",27.00,12.00,3.23,0.00,2.20,0.00,6.57,1.00,0.00,1207.00,148.00,0.00,92.00,0.00,967.00,
2019,12,"YV","Mesa Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",35.00,5.00,2.00,0.00,1.00,0.00,2.00,0.00,0.00,178.00,83.00,0.00,17.00,0.00,78.00,
2019,12,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",194.00,43.00,20.00,2.00,9.00,0.00,12.00,2.00,0.00,2724.00,1802.00,161.00,238.00,0.00,523.00,
2019,12,"YV","Mesa Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",115.00,20.00,9.00,1.00,3.00,0.00,7.00,0.00,0.00,1164.00,379.00,257.00,47.00,0.00,481.00,
2019,12,"YV","Mesa Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,12,"YV","Mesa Airlines Inc.","COU","Columbia, MO: Columbia Regional",47.00,12.00,4.13,0.41,1.03,0.00,6.43,5.00,1.00,874.00,231.00,9.00,53.00,0.00,581.00,
2019,12,"YV","Mesa Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",110.00,36.00,11.92,0.00,5.10,0.00,18.98,2.00,0.00,3779.00,1285.00,0.00,201.00,0.00,2293.00,
2019,12,"YV","Mesa Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",82.00,16.00,8.00,0.00,1.00,0.00,7.00,0.00,0.00,1179.00,808.00,0.00,17.00,0.00,354.00,
2019,12,"YV","Mesa Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",45.00,6.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,263.00,141.00,0.00,0.00,0.00,122.00,
2019,12,"YV","Mesa Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",90.00,19.00,10.00,0.00,3.00,0.00,6.00,0.00,0.00,1045.00,586.00,0.00,65.00,0.00,394.00,
2019,12,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3333.00,872.00,168.16,36.42,164.03,2.93,500.45,101.00,17.00,84823.00,20406.00,5124.00,8894.00,108.00,50291.00,
2019,12,"YV","Mesa Airlines Inc.","DRO","Durango, CO: Durango La Plata County",172.00,56.00,14.60,1.50,8.93,0.13,30.84,4.00,0.00,4049.00,846.00,109.00,264.00,4.00,2826.00,
2019,12,"YV","Mesa Airlines Inc.","DSM","Des Moines, IA: Des Moines International",30.00,14.00,2.43,0.00,5.69,0.00,5.88,1.00,0.00,1100.00,259.00,0.00,203.00,0.00,638.00,
2019,12,"YV","Mesa Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",203.00,31.00,19.00,1.00,3.00,0.00,8.00,2.00,0.00,2441.00,1682.00,193.00,52.00,0.00,514.00,
2019,12,"YV","Mesa Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",78.00,26.00,6.19,0.17,2.35,0.00,17.29,0.00,0.00,1841.00,385.00,4.00,129.00,0.00,1323.00,
2019,12,"YV","Mesa Airlines Inc.","ELP","El Paso, TX: El Paso International",374.00,94.00,44.28,1.02,9.00,0.00,39.70,0.00,2.00,6459.00,3076.00,25.00,295.00,0.00,3063.00,
2019,12,"YV","Mesa Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",60.00,13.00,3.02,2.06,0.52,0.00,7.40,1.00,0.00,943.00,235.00,117.00,27.00,0.00,564.00,
2019,12,"YV","Mesa Airlines Inc.","FLG","Flagstaff, AZ: Flagstaff Pulliam",29.00,7.00,2.20,0.00,0.42,0.00,4.37,4.00,0.00,489.00,171.00,0.00,19.00,0.00,299.00,
2019,12,"YV","Mesa Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",13.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,125.00,0.00,0.00,93.00,0.00,32.00,
2019,12,"YV","Mesa Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",131.00,44.00,10.92,0.33,8.26,0.00,24.50,7.00,0.00,3638.00,715.00,41.00,246.00,0.00,2636.00,
2019,12,"YV","Mesa Airlines Inc.","FSM","Fort Smith, AR: Fort Smith Regional",45.00,14.00,1.88,0.00,0.75,0.00,11.37,0.00,0.00,1879.00,172.00,0.00,21.00,0.00,1686.00,
2019,12,"YV","Mesa Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,12,"YV","Mesa Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",69.00,16.00,3.16,0.09,2.49,0.00,10.25,1.00,0.00,2135.00,208.00,7.00,127.00,0.00,1793.00,
2019,12,"YV","Mesa Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",15.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,219.00,149.00,0.00,0.00,0.00,70.00,
2019,12,"YV","Mesa Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",41.00,11.00,2.88,0.06,1.79,0.00,6.27,1.00,0.00,755.00,140.00,10.00,64.00,0.00,541.00,
2019,12,"YV","Mesa Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",76.00,18.00,8.00,0.00,1.00,0.00,9.00,0.00,0.00,1430.00,683.00,0.00,37.00,0.00,710.00,
2019,12,"YV","Mesa Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",13.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,99.00,99.00,0.00,0.00,0.00,0.00,
2019,12,"YV","Mesa Airlines Inc.","HOU","Houston, TX: William P Hobby",152.00,54.00,17.46,0.13,8.73,0.00,27.69,1.00,0.00,5852.00,1905.00,4.00,315.00,0.00,3628.00,
